Sensor,Date_Time,Date,Time,Count
Tin Alley-Swanston St (West),2019-01-27T03:00:00Z,2019-01-27,14,40
Bourke Street Mall (North),2019-01-27T04:00:00Z,2019-01-27,15,3030
Bourke Street Mall (South),2019-01-27T04:00:00Z,2019-01-27,15,2291
Melbourne Central,2019-01-27T04:00:00Z,2019-01-27,15,1477
Town Hall (West),2019-01-27T04:00:00Z,2019-01-27,15,3031
Princes Bridge,2019-01-27T04:00:00Z,2019-01-27,15,1413
Flinders Street Station Underpass,2019-01-27T04:00:00Z,2019-01-27,15,2099
Birrarung Marr,2019-01-27T04:00:00Z,2019-01-27,15,NA
Webb Bridge,2019-01-27T04:00:00Z,2019-01-27,15,300
Southern Cross Station,2019-01-27T04:00:00Z,2019-01-27,15,148
Victoria Point,2019-01-27T04:00:00Z,2019-01-27,15,69
Waterfront City,2019-01-27T04:00:00Z,2019-01-27,15,184
New Quay,2019-01-27T04:00:00Z,2019-01-27,15,594
Flagstaff Station,2019-01-27T04:00:00Z,2019-01-27,15,NA
Sandridge Bridge,2019-01-27T04:00:00Z,2019-01-27,15,706
State Library,2019-01-27T04:00:00Z,2019-01-27,15,1302
Collins St (North),2019-01-27T04:00:00Z,2019-01-27,15,1278
Collins Place (South),2019-01-27T04:00:00Z,2019-01-27,15,338
Collins Place (North),2019-01-27T04:00:00Z,2019-01-27,15,171
Chinatown-Swanston St (North),2019-01-27T04:00:00Z,2019-01-27,15,1206
Chinatown-Lt Bourke St (South),2019-01-27T04:00:00Z,2019-01-27,15,553
Bourke St-Russell St (West),2019-01-27T04:00:00Z,2019-01-27,15,1010
Flinders St-Elizabeth St (East),2019-01-27T04:00:00Z,2019-01-27,15,NA
Spencer St-Collins St (South),2019-01-27T04:00:00Z,2019-01-27,15,234
Spencer St-Collins St (North),2019-01-27T04:00:00Z,2019-01-27,15,1151
Melbourne Convention Exhibition Centre,2019-01-27T04:00:00Z,2019-01-27,15,1632
QV Market-Elizabeth St (West),2019-01-27T04:00:00Z,2019-01-27,15,1247
QV Market-Peel St,2019-01-27T04:00:00Z,2019-01-27,15,302
The Arts Centre,2019-01-27T04:00:00Z,2019-01-27,15,2608
St Kilda Rd-Alexandra Gardens,2019-01-27T04:00:00Z,2019-01-27,15,NA
Lonsdale St (South),2019-01-27T04:00:00Z,2019-01-27,15,742
Lygon St (West),2019-01-27T04:00:00Z,2019-01-27,15,591
City Square,2019-01-27T04:00:00Z,2019-01-27,15,NA
Flinders St-Spring St (West),2019-01-27T04:00:00Z,2019-01-27,15,166
Flinders St-Spark La,2019-01-27T04:00:00Z,2019-01-27,15,219
Southbank,2019-01-27T04:00:00Z,2019-01-27,15,2867
Queen St (West),2019-01-27T04:00:00Z,2019-01-27,15,143
Lygon St (East),2019-01-27T04:00:00Z,2019-01-27,15,268
Flinders St-Swanston St (West),2019-01-27T04:00:00Z,2019-01-27,15,617
Alfred Place,2019-01-27T04:00:00Z,2019-01-27,15,153
Lonsdale St-Spring St (West),2019-01-27T04:00:00Z,2019-01-27,15,267
Grattan St-Swanston St (West),2019-01-27T04:00:00Z,2019-01-27,15,138
Monash Rd-Swanston St (West),2019-01-27T04:00:00Z,2019-01-27,15,117
Tin Alley-Swanston St (West),2019-01-27T04:00:00Z,2019-01-27,15,69
Bourke Street Mall (North),2019-01-27T05:00:00Z,2019-01-27,16,2750
Bourke Street Mall (South),2019-01-27T05:00:00Z,2019-01-27,16,2338
Melbourne Central,2019-01-27T05:00:00Z,2019-01-27,16,1380
Town Hall (West),2019-01-27T05:00:00Z,2019-01-27,16,2750
Princes Bridge,2019-01-27T05:00:00Z,2019-01-27,16,1270
Flinders Street Station Underpass,2019-01-27T05:00:00Z,2019-01-27,16,2104
Birrarung Marr,2019-01-27T05:00:00Z,2019-01-27,16,NA
Webb Bridge,2019-01-27T05:00:00Z,2019-01-27,16,230
Southern Cross Station,2019-01-27T05:00:00Z,2019-01-27,16,154
Victoria Point,2019-01-27T05:00:00Z,2019-01-27,16,78
Waterfront City,2019-01-27T05:00:00Z,2019-01-27,16,220
New Quay,2019-01-27T05:00:00Z,2019-01-27,16,570
Flagstaff Station,2019-01-27T05:00:00Z,2019-01-27,16,NA
Sandridge Bridge,2019-01-27T05:00:00Z,2019-01-27,16,611
State Library,2019-01-27T05:00:00Z,2019-01-27,16,1202
Collins St (North),2019-01-27T05:00:00Z,2019-01-27,16,1093
Collins Place (South),2019-01-27T05:00:00Z,2019-01-27,16,265
Collins Place (North),2019-01-27T05:00:00Z,2019-01-27,16,147
Chinatown-Swanston St (North),2019-01-27T05:00:00Z,2019-01-27,16,1110
Chinatown-Lt Bourke St (South),2019-01-27T05:00:00Z,2019-01-27,16,489
Bourke St-Russell St (West),2019-01-27T05:00:00Z,2019-01-27,16,1130
Flinders St-Elizabeth St (East),2019-01-27T05:00:00Z,2019-01-27,16,NA
Spencer St-Collins St (South),2019-01-27T05:00:00Z,2019-01-27,16,256
Spencer St-Collins St (North),2019-01-27T05:00:00Z,2019-01-27,16,1056
Melbourne Convention Exhibition Centre,2019-01-27T05:00:00Z,2019-01-27,16,1463
QV Market-Elizabeth St (West),2019-01-27T05:00:00Z,2019-01-27,16,869
QV Market-Peel St,2019-01-27T05:00:00Z,2019-01-27,16,201
The Arts Centre,2019-01-27T05:00:00Z,2019-01-27,16,2260
St Kilda Rd-Alexandra Gardens,2019-01-27T05:00:00Z,2019-01-27,16,NA
Lonsdale St (South),2019-01-27T05:00:00Z,2019-01-27,16,823
Lygon St (West),2019-01-27T05:00:00Z,2019-01-27,16,504
City Square,2019-01-27T05:00:00Z,2019-01-27,16,NA
Flinders St-Spring St (West),2019-01-27T05:00:00Z,2019-01-27,16,180
Flinders St-Spark La,2019-01-27T05:00:00Z,2019-01-27,16,176
Southbank,2019-01-27T05:00:00Z,2019-01-27,16,2987
Queen St (West),2019-01-27T05:00:00Z,2019-01-27,16,155
Lygon St (East),2019-01-27T05:00:00Z,2019-01-27,16,209
Flinders St-Swanston St (West),2019-01-27T05:00:00Z,2019-01-27,16,613
Alfred Place,2019-01-27T05:00:00Z,2019-01-27,16,156
Lonsdale St-Spring St (West),2019-01-27T05:00:00Z,2019-01-27,16,222
Grattan St-Swanston St (West),2019-01-27T05:00:00Z,2019-01-27,16,100
Monash Rd-Swanston St (West),2019-01-27T05:00:00Z,2019-01-27,16,80
Tin Alley-Swanston St (West),2019-01-27T05:00:00Z,2019-01-27,16,49
Bourke Street Mall (North),2019-01-27T06:00:00Z,2019-01-27,17,2021
Bourke Street Mall (South),2019-01-27T06:00:00Z,2019-01-27,17,1817
Melbourne Central,2019-01-27T06:00:00Z,2019-01-27,17,1366
Town Hall (West),2019-01-27T06:00:00Z,2019-01-27,17,2356
Princes Bridge,2019-01-27T06:00:00Z,2019-01-27,17,1148
Flinders Street Station Underpass,2019-01-27T06:00:00Z,2019-01-27,17,1885
Birrarung Marr,2019-01-27T06:00:00Z,2019-01-27,17,NA
Webb Bridge,2019-01-27T06:00:00Z,2019-01-27,17,271
Southern Cross Station,2019-01-27T06:00:00Z,2019-01-27,17,203
Victoria Point,2019-01-27T06:00:00Z,2019-01-27,17,74
Waterfront City,2019-01-27T06:00:00Z,2019-01-27,17,212
New Quay,2019-01-27T06:00:00Z,2019-01-27,17,624
Flagstaff Station,2019-01-27T06:00:00Z,2019-01-27,17,NA
Sandridge Bridge,2019-01-27T06:00:00Z,2019-01-27,17,732
State Library,2019-01-27T06:00:00Z,2019-01-27,17,1398
Collins St (North),2019-01-27T06:00:00Z,2019-01-27,17,732
Collins Place (South),2019-01-27T06:00:00Z,2019-01-27,17,253
Collins Place (North),2019-01-27T06:00:00Z,2019-01-27,17,131
Chinatown-Swanston St (North),2019-01-27T06:00:00Z,2019-01-27,17,1112
Chinatown-Lt Bourke St (South),2019-01-27T06:00:00Z,2019-01-27,17,603
Bourke St-Russell St (West),2019-01-27T06:00:00Z,2019-01-27,17,1121
Flinders St-Elizabeth St (East),2019-01-27T06:00:00Z,2019-01-27,17,NA
Spencer St-Collins St (South),2019-01-27T06:00:00Z,2019-01-27,17,266
Spencer St-Collins St (North),2019-01-27T06:00:00Z,2019-01-27,17,980
Melbourne Convention Exhibition Centre,2019-01-27T06:00:00Z,2019-01-27,17,1497
QV Market-Elizabeth St (West),2019-01-27T06:00:00Z,2019-01-27,17,522
QV Market-Peel St,2019-01-27T06:00:00Z,2019-01-27,17,146
The Arts Centre,2019-01-27T06:00:00Z,2019-01-27,17,2182
St Kilda Rd-Alexandra Gardens,2019-01-27T06:00:00Z,2019-01-27,17,NA
Lonsdale St (South),2019-01-27T06:00:00Z,2019-01-27,17,778
Lygon St (West),2019-01-27T06:00:00Z,2019-01-27,17,590
City Square,2019-01-27T06:00:00Z,2019-01-27,17,NA
Flinders St-Spring St (West),2019-01-27T06:00:00Z,2019-01-27,17,191
Flinders St-Spark La,2019-01-27T06:00:00Z,2019-01-27,17,141
Southbank,2019-01-27T06:00:00Z,2019-01-27,17,2940
Queen St (West),2019-01-27T06:00:00Z,2019-01-27,17,157
Lygon St (East),2019-01-27T06:00:00Z,2019-01-27,17,234
Flinders St-Swanston St (West),2019-01-27T06:00:00Z,2019-01-27,17,640
Alfred Place,2019-01-27T06:00:00Z,2019-01-27,17,152
Lonsdale St-Spring St (West),2019-01-27T06:00:00Z,2019-01-27,17,144
Grattan St-Swanston St (West),2019-01-27T06:00:00Z,2019-01-27,17,170
Monash Rd-Swanston St (West),2019-01-27T06:00:00Z,2019-01-27,17,94
Tin Alley-Swanston St (West),2019-01-27T06:00:00Z,2019-01-27,17,34
Bourke Street Mall (North),2019-01-27T07:00:00Z,2019-01-27,18,1692
Bourke Street Mall (South),2019-01-27T07:00:00Z,2019-01-27,18,1119
Melbourne Central,2019-01-27T07:00:00Z,2019-01-27,18,1318
Town Hall (West),2019-01-27T07:00:00Z,2019-01-27,18,1955
Princes Bridge,2019-01-27T07:00:00Z,2019-01-27,18,1178
Flinders Street Station Underpass,2019-01-27T07:00:00Z,2019-01-27,18,1727
Birrarung Marr,2019-01-27T07:00:00Z,2019-01-27,18,NA
Webb Bridge,2019-01-27T07:00:00Z,2019-01-27,18,240
Southern Cross Station,2019-01-27T07:00:00Z,2019-01-27,18,114
Victoria Point,2019-01-27T07:00:00Z,2019-01-27,18,118
Waterfront City,2019-01-27T07:00:00Z,2019-01-27,18,194
New Quay,2019-01-27T07:00:00Z,2019-01-27,18,633
Flagstaff Station,2019-01-27T07:00:00Z,2019-01-27,18,NA
Sandridge Bridge,2019-01-27T07:00:00Z,2019-01-27,18,765
State Library,2019-01-27T07:00:00Z,2019-01-27,18,1227
Collins St (North),2019-01-27T07:00:00Z,2019-01-27,18,448
Collins Place (South),2019-01-27T07:00:00Z,2019-01-27,18,257
Collins Place (North),2019-01-27T07:00:00Z,2019-01-27,18,115
Chinatown-Swanston St (North),2019-01-27T07:00:00Z,2019-01-27,18,1565
Chinatown-Lt Bourke St (South),2019-01-27T07:00:00Z,2019-01-27,18,543
Bourke St-Russell St (West),2019-01-27T07:00:00Z,2019-01-27,18,1139
Flinders St-Elizabeth St (East),2019-01-27T07:00:00Z,2019-01-27,18,NA
Spencer St-Collins St (South),2019-01-27T07:00:00Z,2019-01-27,18,225
Spencer St-Collins St (North),2019-01-27T07:00:00Z,2019-01-27,18,847
Melbourne Convention Exhibition Centre,2019-01-27T07:00:00Z,2019-01-27,18,1461
QV Market-Elizabeth St (West),2019-01-27T07:00:00Z,2019-01-27,18,488
QV Market-Peel St,2019-01-27T07:00:00Z,2019-01-27,18,126
The Arts Centre,2019-01-27T07:00:00Z,2019-01-27,18,1064
St Kilda Rd-Alexandra Gardens,2019-01-27T07:00:00Z,2019-01-27,18,NA
Lonsdale St (South),2019-01-27T07:00:00Z,2019-01-27,18,880
Lygon St (West),2019-01-27T07:00:00Z,2019-01-27,18,616
City Square,2019-01-27T07:00:00Z,2019-01-27,18,NA
Flinders St-Spring St (West),2019-01-27T07:00:00Z,2019-01-27,18,204
Flinders St-Spark La,2019-01-27T07:00:00Z,2019-01-27,18,118
Southbank,2019-01-27T07:00:00Z,2019-01-27,18,2648
Queen St (West),2019-01-27T07:00:00Z,2019-01-27,18,165
Lygon St (East),2019-01-27T07:00:00Z,2019-01-27,18,300
Flinders St-Swanston St (West),2019-01-27T07:00:00Z,2019-01-27,18,572
Alfred Place,2019-01-27T07:00:00Z,2019-01-27,18,95
Lonsdale St-Spring St (West),2019-01-27T07:00:00Z,2019-01-27,18,171
Grattan St-Swanston St (West),2019-01-27T07:00:00Z,2019-01-27,18,190
Monash Rd-Swanston St (West),2019-01-27T07:00:00Z,2019-01-27,18,61
Tin Alley-Swanston St (West),2019-01-27T07:00:00Z,2019-01-27,18,24
Bourke Street Mall (North),2019-01-27T08:00:00Z,2019-01-27,19,1182
Bourke Street Mall (South),2019-01-27T08:00:00Z,2019-01-27,19,701
Melbourne Central,2019-01-27T08:00:00Z,2019-01-27,19,1312
Town Hall (West),2019-01-27T08:00:00Z,2019-01-27,19,1743
Princes Bridge,2019-01-27T08:00:00Z,2019-01-27,19,1044
Flinders Street Station Underpass,2019-01-27T08:00:00Z,2019-01-27,19,1432
Birrarung Marr,2019-01-27T08:00:00Z,2019-01-27,19,NA
Webb Bridge,2019-01-27T08:00:00Z,2019-01-27,19,124
Southern Cross Station,2019-01-27T08:00:00Z,2019-01-27,19,122
Victoria Point,2019-01-27T08:00:00Z,2019-01-27,19,86
Waterfront City,2019-01-27T08:00:00Z,2019-01-27,19,211
New Quay,2019-01-27T08:00:00Z,2019-01-27,19,661
Flagstaff Station,2019-01-27T08:00:00Z,2019-01-27,19,NA
Sandridge Bridge,2019-01-27T08:00:00Z,2019-01-27,19,562
State Library,2019-01-27T08:00:00Z,2019-01-27,19,1114
Collins St (North),2019-01-27T08:00:00Z,2019-01-27,19,408
Collins Place (South),2019-01-27T08:00:00Z,2019-01-27,19,205
Collins Place (North),2019-01-27T08:00:00Z,2019-01-27,19,85
Chinatown-Swanston St (North),2019-01-27T08:00:00Z,2019-01-27,19,1263
Chinatown-Lt Bourke St (South),2019-01-27T08:00:00Z,2019-01-27,19,664
Bourke St-Russell St (West),2019-01-27T08:00:00Z,2019-01-27,19,1106
Flinders St-Elizabeth St (East),2019-01-27T08:00:00Z,2019-01-27,19,NA
Spencer St-Collins St (South),2019-01-27T08:00:00Z,2019-01-27,19,190
Spencer St-Collins St (North),2019-01-27T08:00:00Z,2019-01-27,19,636
Melbourne Convention Exhibition Centre,2019-01-27T08:00:00Z,2019-01-27,19,918
QV Market-Elizabeth St (West),2019-01-27T08:00:00Z,2019-01-27,19,478
QV Market-Peel St,2019-01-27T08:00:00Z,2019-01-27,19,124
The Arts Centre,2019-01-27T08:00:00Z,2019-01-27,19,992
St Kilda Rd-Alexandra Gardens,2019-01-27T08:00:00Z,2019-01-27,19,NA
Lonsdale St (South),2019-01-27T08:00:00Z,2019-01-27,19,813
Lygon St (West),2019-01-27T08:00:00Z,2019-01-27,19,683
City Square,2019-01-27T08:00:00Z,2019-01-27,19,NA
Flinders St-Spring St (West),2019-01-27T08:00:00Z,2019-01-27,19,108
Flinders St-Spark La,2019-01-27T08:00:00Z,2019-01-27,19,94
Southbank,2019-01-27T08:00:00Z,2019-01-27,19,2410
Queen St (West),2019-01-27T08:00:00Z,2019-01-27,19,166
Lygon St (East),2019-01-27T08:00:00Z,2019-01-27,19,257
Flinders St-Swanston St (West),2019-01-27T08:00:00Z,2019-01-27,19,416
Alfred Place,2019-01-27T08:00:00Z,2019-01-27,19,74
Lonsdale St-Spring St (West),2019-01-27T08:00:00Z,2019-01-27,19,183
Grattan St-Swanston St (West),2019-01-27T08:00:00Z,2019-01-27,19,161
Monash Rd-Swanston St (West),2019-01-27T08:00:00Z,2019-01-27,19,45
Tin Alley-Swanston St (West),2019-01-27T08:00:00Z,2019-01-27,19,17
Bourke Street Mall (North),2019-01-27T09:00:00Z,2019-01-27,20,728
Bourke Street Mall (South),2019-01-27T09:00:00Z,2019-01-27,20,431
Melbourne Central,2019-01-27T09:00:00Z,2019-01-27,20,1132
Town Hall (West),2019-01-27T09:00:00Z,2019-01-27,20,1312
Princes Bridge,2019-01-27T09:00:00Z,2019-01-27,20,1025
Flinders Street Station Underpass,2019-01-27T09:00:00Z,2019-01-27,20,1190
Birrarung Marr,2019-01-27T09:00:00Z,2019-01-27,20,NA
Webb Bridge,2019-01-27T09:00:00Z,2019-01-27,20,177
Southern Cross Station,2019-01-27T09:00:00Z,2019-01-27,20,117
Victoria Point,2019-01-27T09:00:00Z,2019-01-27,20,39
Waterfront City,2019-01-27T09:00:00Z,2019-01-27,20,226
New Quay,2019-01-27T09:00:00Z,2019-01-27,20,599
Flagstaff Station,2019-01-27T09:00:00Z,2019-01-27,20,NA
Sandridge Bridge,2019-01-27T09:00:00Z,2019-01-27,20,635
State Library,2019-01-27T09:00:00Z,2019-01-27,20,929
Collins St (North),2019-01-27T09:00:00Z,2019-01-27,20,277
Collins Place (South),2019-01-27T09:00:00Z,2019-01-27,20,189
Collins Place (North),2019-01-27T09:00:00Z,2019-01-27,20,68
Chinatown-Swanston St (North),2019-01-27T09:00:00Z,2019-01-27,20,1049
Chinatown-Lt Bourke St (South),2019-01-27T09:00:00Z,2019-01-27,20,767
Bourke St-Russell St (West),2019-01-27T09:00:00Z,2019-01-27,20,990
Flinders St-Elizabeth St (East),2019-01-27T09:00:00Z,2019-01-27,20,NA
Spencer St-Collins St (South),2019-01-27T09:00:00Z,2019-01-27,20,164
Spencer St-Collins St (North),2019-01-27T09:00:00Z,2019-01-27,20,652
Melbourne Convention Exhibition Centre,2019-01-27T09:00:00Z,2019-01-27,20,834
QV Market-Elizabeth St (West),2019-01-27T09:00:00Z,2019-01-27,20,402
QV Market-Peel St,2019-01-27T09:00:00Z,2019-01-27,20,110
The Arts Centre,2019-01-27T09:00:00Z,2019-01-27,20,506
St Kilda Rd-Alexandra Gardens,2019-01-27T09:00:00Z,2019-01-27,20,NA
Lonsdale St (South),2019-01-27T09:00:00Z,2019-01-27,20,771
Lygon St (West),2019-01-27T09:00:00Z,2019-01-27,20,853
City Square,2019-01-27T09:00:00Z,2019-01-27,20,NA
Flinders St-Spring St (West),2019-01-27T09:00:00Z,2019-01-27,20,75
Flinders St-Spark La,2019-01-27T09:00:00Z,2019-01-27,20,64
Southbank,2019-01-27T09:00:00Z,2019-01-27,20,1933
Queen St (West),2019-01-27T09:00:00Z,2019-01-27,20,158
Lygon St (East),2019-01-27T09:00:00Z,2019-01-27,20,323
Flinders St-Swanston St (West),2019-01-27T09:00:00Z,2019-01-27,20,391
Alfred Place,2019-01-27T09:00:00Z,2019-01-27,20,75
Lonsdale St-Spring St (West),2019-01-27T09:00:00Z,2019-01-27,20,156
Grattan St-Swanston St (West),2019-01-27T09:00:00Z,2019-01-27,20,151
Monash Rd-Swanston St (West),2019-01-27T09:00:00Z,2019-01-27,20,36
Tin Alley-Swanston St (West),2019-01-27T09:00:00Z,2019-01-27,20,13
Bourke Street Mall (North),2019-01-27T10:00:00Z,2019-01-27,21,539
Bourke Street Mall (South),2019-01-27T10:00:00Z,2019-01-27,21,341
Melbourne Central,2019-01-27T10:00:00Z,2019-01-27,21,945
Town Hall (West),2019-01-27T10:00:00Z,2019-01-27,21,1418
Princes Bridge,2019-01-27T10:00:00Z,2019-01-27,21,1004
Flinders Street Station Underpass,2019-01-27T10:00:00Z,2019-01-27,21,1134
Birrarung Marr,2019-01-27T10:00:00Z,2019-01-27,21,NA
Webb Bridge,2019-01-27T10:00:00Z,2019-01-27,21,127
Southern Cross Station,2019-01-27T10:00:00Z,2019-01-27,21,87
Victoria Point,2019-01-27T10:00:00Z,2019-01-27,21,41
Waterfront City,2019-01-27T10:00:00Z,2019-01-27,21,144
New Quay,2019-01-27T10:00:00Z,2019-01-27,21,458
Flagstaff Station,2019-01-27T10:00:00Z,2019-01-27,21,NA
Sandridge Bridge,2019-01-27T10:00:00Z,2019-01-27,21,512
State Library,2019-01-27T10:00:00Z,2019-01-27,21,771
Collins St (North),2019-01-27T10:00:00Z,2019-01-27,21,207
Collins Place (South),2019-01-27T10:00:00Z,2019-01-27,21,137
Collins Place (North),2019-01-27T10:00:00Z,2019-01-27,21,74
Chinatown-Swanston St (North),2019-01-27T10:00:00Z,2019-01-27,21,804
Chinatown-Lt Bourke St (South),2019-01-27T10:00:00Z,2019-01-27,21,568
Bourke St-Russell St (West),2019-01-27T10:00:00Z,2019-01-27,21,843
Flinders St-Elizabeth St (East),2019-01-27T10:00:00Z,2019-01-27,21,NA
Spencer St-Collins St (South),2019-01-27T10:00:00Z,2019-01-27,21,148
Spencer St-Collins St (North),2019-01-27T10:00:00Z,2019-01-27,21,567
Melbourne Convention Exhibition Centre,2019-01-27T10:00:00Z,2019-01-27,21,755
QV Market-Elizabeth St (West),2019-01-27T10:00:00Z,2019-01-27,21,322
QV Market-Peel St,2019-01-27T10:00:00Z,2019-01-27,21,113
The Arts Centre,2019-01-27T10:00:00Z,2019-01-27,21,616
St Kilda Rd-Alexandra Gardens,2019-01-27T10:00:00Z,2019-01-27,21,NA
Lonsdale St (South),2019-01-27T10:00:00Z,2019-01-27,21,658
Lygon St (West),2019-01-27T10:00:00Z,2019-01-27,21,767
City Square,2019-01-27T10:00:00Z,2019-01-27,21,NA
Flinders St-Spring St (West),2019-01-27T10:00:00Z,2019-01-27,21,44
Flinders St-Spark La,2019-01-27T10:00:00Z,2019-01-27,21,62
Southbank,2019-01-27T10:00:00Z,2019-01-27,21,1691
Queen St (West),2019-01-27T10:00:00Z,2019-01-27,21,183
Lygon St (East),2019-01-27T10:00:00Z,2019-01-27,21,306
Flinders St-Swanston St (West),2019-01-27T10:00:00Z,2019-01-27,21,410
Alfred Place,2019-01-27T10:00:00Z,2019-01-27,21,54
Lonsdale St-Spring St (West),2019-01-27T10:00:00Z,2019-01-27,21,103
Grattan St-Swanston St (West),2019-01-27T10:00:00Z,2019-01-27,21,103
Monash Rd-Swanston St (West),2019-01-27T10:00:00Z,2019-01-27,21,26
Tin Alley-Swanston St (West),2019-01-27T10:00:00Z,2019-01-27,21,23
Bourke Street Mall (North),2019-01-27T11:00:00Z,2019-01-27,22,399
Bourke Street Mall (South),2019-01-27T11:00:00Z,2019-01-27,22,299
Melbourne Central,2019-01-27T11:00:00Z,2019-01-27,22,959
Town Hall (West),2019-01-27T11:00:00Z,2019-01-27,22,1755
Princes Bridge,2019-01-27T11:00:00Z,2019-01-27,22,1242
Flinders Street Station Underpass,2019-01-27T11:00:00Z,2019-01-27,22,1412
Birrarung Marr,2019-01-27T11:00:00Z,2019-01-27,22,NA
Webb Bridge,2019-01-27T11:00:00Z,2019-01-27,22,129
Southern Cross Station,2019-01-27T11:00:00Z,2019-01-27,22,65
Victoria Point,2019-01-27T11:00:00Z,2019-01-27,22,50
Waterfront City,2019-01-27T11:00:00Z,2019-01-27,22,106
New Quay,2019-01-27T11:00:00Z,2019-01-27,22,306
Flagstaff Station,2019-01-27T11:00:00Z,2019-01-27,22,NA
Sandridge Bridge,2019-01-27T11:00:00Z,2019-01-27,22,623
State Library,2019-01-27T11:00:00Z,2019-01-27,22,585
Collins St (North),2019-01-27T11:00:00Z,2019-01-27,22,348
Collins Place (South),2019-01-27T11:00:00Z,2019-01-27,22,178
Collins Place (North),2019-01-27T11:00:00Z,2019-01-27,22,94
Chinatown-Swanston St (North),2019-01-27T11:00:00Z,2019-01-27,22,714
Chinatown-Lt Bourke St (South),2019-01-27T11:00:00Z,2019-01-27,22,480
Bourke St-Russell St (West),2019-01-27T11:00:00Z,2019-01-27,22,1006
Flinders St-Elizabeth St (East),2019-01-27T11:00:00Z,2019-01-27,22,NA
Spencer St-Collins St (South),2019-01-27T11:00:00Z,2019-01-27,22,168
Spencer St-Collins St (North),2019-01-27T11:00:00Z,2019-01-27,22,535
Melbourne Convention Exhibition Centre,2019-01-27T11:00:00Z,2019-01-27,22,1073
QV Market-Elizabeth St (West),2019-01-27T11:00:00Z,2019-01-27,22,375
QV Market-Peel St,2019-01-27T11:00:00Z,2019-01-27,22,78
The Arts Centre,2019-01-27T11:00:00Z,2019-01-27,22,499
St Kilda Rd-Alexandra Gardens,2019-01-27T11:00:00Z,2019-01-27,22,NA
Lonsdale St (South),2019-01-27T11:00:00Z,2019-01-27,22,645
Lygon St (West),2019-01-27T11:00:00Z,2019-01-27,22,644
City Square,2019-01-27T11:00:00Z,2019-01-27,22,NA
Flinders St-Spring St (West),2019-01-27T11:00:00Z,2019-01-27,22,218
Flinders St-Spark La,2019-01-27T11:00:00Z,2019-01-27,22,295
Southbank,2019-01-27T11:00:00Z,2019-01-27,22,2587
Queen St (West),2019-01-27T11:00:00Z,2019-01-27,22,212
Lygon St (East),2019-01-27T11:00:00Z,2019-01-27,22,166
Flinders St-Swanston St (West),2019-01-27T11:00:00Z,2019-01-27,22,371
Alfred Place,2019-01-27T11:00:00Z,2019-01-27,22,64
Lonsdale St-Spring St (West),2019-01-27T11:00:00Z,2019-01-27,22,84
Grattan St-Swanston St (West),2019-01-27T11:00:00Z,2019-01-27,22,94
Monash Rd-Swanston St (West),2019-01-27T11:00:00Z,2019-01-27,22,13
Tin Alley-Swanston St (West),2019-01-27T11:00:00Z,2019-01-27,22,14
Bourke Street Mall (North),2019-01-27T12:00:00Z,2019-01-27,23,216
Bourke Street Mall (South),2019-01-27T12:00:00Z,2019-01-27,23,218
Melbourne Central,2019-01-27T12:00:00Z,2019-01-27,23,647
Town Hall (West),2019-01-27T12:00:00Z,2019-01-27,23,1331
Princes Bridge,2019-01-27T12:00:00Z,2019-01-27,23,721
Flinders Street Station Underpass,2019-01-27T12:00:00Z,2019-01-27,23,947
Birrarung Marr,2019-01-27T12:00:00Z,2019-01-27,23,NA
Webb Bridge,2019-01-27T12:00:00Z,2019-01-27,23,57
Southern Cross Station,2019-01-27T12:00:00Z,2019-01-27,23,66
Victoria Point,2019-01-27T12:00:00Z,2019-01-27,23,49
Waterfront City,2019-01-27T12:00:00Z,2019-01-27,23,60
New Quay,2019-01-27T12:00:00Z,2019-01-27,23,211
Flagstaff Station,2019-01-27T12:00:00Z,2019-01-27,23,NA
Sandridge Bridge,2019-01-27T12:00:00Z,2019-01-27,23,358
State Library,2019-01-27T12:00:00Z,2019-01-27,23,336
Collins St (North),2019-01-27T12:00:00Z,2019-01-27,23,208
Collins Place (South),2019-01-27T12:00:00Z,2019-01-27,23,95
Collins Place (North),2019-01-27T12:00:00Z,2019-01-27,23,98
Chinatown-Swanston St (North),2019-01-27T12:00:00Z,2019-01-27,23,406
Chinatown-Lt Bourke St (South),2019-01-27T12:00:00Z,2019-01-27,23,339
Bourke St-Russell St (West),2019-01-27T12:00:00Z,2019-01-27,23,721
Flinders St-Elizabeth St (East),2019-01-27T12:00:00Z,2019-01-27,23,NA
Spencer St-Collins St (South),2019-01-27T12:00:00Z,2019-01-27,23,126
Spencer St-Collins St (North),2019-01-27T12:00:00Z,2019-01-27,23,476
Melbourne Convention Exhibition Centre,2019-01-27T12:00:00Z,2019-01-27,23,428
QV Market-Elizabeth St (West),2019-01-27T12:00:00Z,2019-01-27,23,268
QV Market-Peel St,2019-01-27T12:00:00Z,2019-01-27,23,57
The Arts Centre,2019-01-27T12:00:00Z,2019-01-27,23,277
St Kilda Rd-Alexandra Gardens,2019-01-27T12:00:00Z,2019-01-27,23,NA
Lonsdale St (South),2019-01-27T12:00:00Z,2019-01-27,23,657
Lygon St (West),2019-01-27T12:00:00Z,2019-01-27,23,364
City Square,2019-01-27T12:00:00Z,2019-01-27,23,NA
Flinders St-Spring St (West),2019-01-27T12:00:00Z,2019-01-27,23,79
Flinders St-Spark La,2019-01-27T12:00:00Z,2019-01-27,23,107
